SDC Deal Number,Company Name,Exit Type,Date Announced / Filed,Date Completed / Issued,Ticker,"Proceeds Amt + Overallot Sold All Markets
(USD)",Acquiror Name,"Rank Value Incl. Net Debt Sum
(USD)","Rank Value Incl. Net Debt Average
(USD)","Rank Value Incl. Net Debt Median
(USD)","M&A Deal Value Average
(USD)","M&A Deal Value Sum
(USD)","M&A Deal Value Median
(USD)","Value of Earnout Average
(USD)","Value of Earnout Sum
(USD)","Value of Earnout Median
(USD)","Purchase Price Average
(USD)","Purchase Price Sum
(USD)","Purchase Price Median
(USD)",Time to Exit (Years),No. of Deals,No. of IPOs,No. of Deals w/ M&A Deal Value,Exit Portfolio Company TRBC Industry Group,Exit Portfolio Company TRBC Industry,Exit Portfolio Company TRBC Economic Sector,Exit Portfolio Company TRBC Business Sector,Exit Portfolio Company TRBC Activity,Exit Date Completed / Issued,"Exit Portfolio Company Nation
('|')",Exit Date Announced / Filed,Exit Date Completed / Issued,Exit Date Completed / Issued,Exit Date Announced / Filed,Exit Date Completed / Issued,Exit Date Completed / Issued,Exit Date Announced / Filed,Exit Date Completed / Issued
154084934462,Hinduja Leyland finance Ltd,IPO,01/09/2015,01/09/2015,,150.66,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.1,1,1,0,Banking Services,Corporate Financial Services,Financials,Banking & Investment Services,Corporate Financial Services (NEC),01/09/2015,India,01/09/2015,01/09/2015,01/09/2015,01/09/2015,01/09/2015,01/09/2015,01/09/2015,01/09/2015
154085133149,Varroc Engineering Ltd,IPO,28/03/2018,05/07/2018,,283.93,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.3,1,1,0,Automobiles & Auto Parts,"Auto, Truck & Motorcycle Parts",Consumer Cyclicals,Automobiles & Auto Parts,"Auto, Truck & Motorcycle Parts (NEC)",05/07/2018,India,28/03/2018,05/07/2018,05/07/2018,28/03/2018,05/07/2018,05/07/2018,28/03/2018,05/07/2018
154085156739,TBO Tek Ltd,Secondary Sales,18/07/2018,19/07/2018,,0.00,Standard Chartered Private Equity Ltd,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,1,0,0,Software & IT Services,Online Services,Technology,Software & IT Services,Online Services (NEC),19/07/2018,India,18/07/2018,19/07/2018,19/07/2018,18/07/2018,19/07/2018,19/07/2018,18/07/2018,19/07/2018
154085163956,CreditAccess Grameen Ltd,IPO,24/01/2018,13/08/2018,,160.03,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.4,1,1,0,Banking Services,Consumer Lending,Financials,Banking & Investment Services,Microfinancing,13/08/2018,India,24/01/2018,13/08/2018,13/08/2018,24/01/2018,13/08/2018,13/08/2018,24/01/2018,13/08/2018
154085172782,M/S Last Brands Pvt Ltd,Merger,11/08/2018,11/08/2018,,0.00,Oravel Stays Pvt Ltd,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.6,1,0,0,Software & IT Services,Online Services,Technology,Software & IT Services,Online Services (NEC),11/08/2018,India,11/08/2018,11/08/2018,11/08/2018,11/08/2018,11/08/2018,11/08/2018,11/08/2018,11/08/2018
154085177258,Get Driven Technologies Pvt Ltd,Merger,04/05/2017,04/05/2017,,0.00,Humble Mobile Solutions Pvt Ltd,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,1,0,0,Passenger Transportation Services,"Passenger Transportation, Ground & Sea",Industrials,Transportation,Passenger Car Rental,04/05/2017,India,04/05/2017,04/05/2017,04/05/2017,04/05/2017,04/05/2017,04/05/2017,04/05/2017,04/05/2017
154084970355,Tejas Networks Ltd,IPO,13/09/2016,23/06/2017,,120.45,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.7,1,1,0,Healthcare Equipment & Supplies,"Medical Equipment, Supplies & Distribution",Healthcare,Healthcare Services & Equipment,"Glasses, Spectacles & Contact Lenses",23/06/2017,India,13/09/2016,23/06/2017,23/06/2017,13/09/2016,23/06/2017,23/06/2017,13/09/2016,23/06/2017
154085200946,Mubble Networks Pvt Ltd,Merger,24/09/2018,24/09/2018,,0.00,Obopay Mobile Technology India Pvt Ltd,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.0,1,0,0,Software & IT Services,Software,Technology,Software & IT Services,Mobile Application Software,24/09/2018,India,24/09/2018,24/09/2018,24/09/2018,24/09/2018,24/09/2018,24/09/2018,24/09/2018,24/09/2018
154085169275,Manjushree Technopack Ltd,Merger,11/10/2018,11/10/2018,,0.00,Advent International Corp,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.6,1,0,0,Containers & Packaging,Non-Paper Containers & Packaging,Basic Materials,Applied Resources,Plastic Containers & Packaging,11/10/2018,India,11/10/2018,11/10/2018,11/10/2018,11/10/2018,11/10/2018,11/10/2018,11/10/2018,11/10/2018
154085227013,Polycab India Ltd,IPO,30/10/2018,15/04/2019,,250.68,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,1,1,0,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Electrical Components & Equipment,Industrials,Industrial Goods,Wires & Cables,15/04/2019,India,30/10/2018,15/04/2019,15/04/2019,30/10/2018,15/04/2019,15/04/2019,30/10/2018,15/04/2019
154085324774,ePoise Systems Pvt Ltd,Merger,07/03/2019,07/03/2019,,0.00,Zoho Corp Pvt Ltd,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.5,1,0,0,Software & IT Services,Software,Technology,Software & IT Services,Software (NEC),07/03/2019,India,07/03/2019,07/03/2019,07/03/2019,07/03/2019,07/03/2019,07/03/2019,07/03/2019,07/03/2019
154085339727,Aujas Cybersecurity Limited,Merger,22/03/2019,22/03/2019,,0.00,NSEIT Ltd,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.1,1,0,0,Professional & Commercial Services,Business Support Services,Industrials,Industrial & Commercial Services,Management Consulting Services,22/03/2019,India,22/03/2019,22/03/2019,22/03/2019,22/03/2019,22/03/2019,22/03/2019,22/03/2019,22/03/2019
154085317543,Sahyadri Hospital Pvt Ltd,Secondary Sales,07/04/2019,07/04/2019,,0.00,Everstone Capital Advisors Pvt Ltd,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.3,1,0,0,Healthcare Providers & Services,Healthcare Facilities & Services,Healthcare,Healthcare Services & Equipment,"Hospitals, Clinics & Primary Care Services",07/04/2019,India,07/04/2019,07/04/2019,07/04/2019,07/04/2019,07/04/2019,07/04/2019,07/04/2019,07/04/2019
154085358456,DailyRounds Inc,Merger,14/03/2019,14/03/2019,,0.00,M3 Inc,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.0,1,0,0,Software & IT Services,Software,Technology,Software & IT Services,Mobile Application Software,14/03/2019,India,14/03/2019,14/03/2019,14/03/2019,14/03/2019,14/03/2019,14/03/2019,14/03/2019,14/03/2019
154085361278,Amplus Energy Solutions Pvt Ltd,Merger,15/04/2019,30/04/2019,,0.00,Petroliam Nasional Bhd,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.7,1,0,0,Electric Utilities & IPPs,Electric Utilities,Utilities,Utilities,Electric Utilities (NEC),30/04/2019,India,15/04/2019,30/04/2019,30/04/2019,15/04/2019,30/04/2019,30/04/2019,15/04/2019,30/04/2019
154085240717,Vallabhdas Kanji Ltd,Merger,30/04/2019,01/05/2019,,0.00,Firmenich SA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.5,1,0,0,Personal & Household Products & Services,Personal Services,Consumer Non-Cyclicals,Personal & Household Products & Services,Personal Services (NEC),01/05/2019,India,30/04/2019,01/05/2019,01/05/2019,30/04/2019,01/05/2019,01/05/2019,30/04/2019,01/05/2019
154085430138,FloCare Labs India Pvt Ltd,Merger,09/07/2019,09/07/2019,,0.00,Walmart Labs India,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,1,0,0,Healthcare Providers & Services,Healthcare Facilities & Services,Healthcare,Healthcare Services & Equipment,"Hospitals, Clinics & Primary Care Services",09/07/2019,India,09/07/2019,09/07/2019,09/07/2019,09/07/2019,09/07/2019,09/07/2019,09/07/2019,09/07/2019
154085263371,Edpulse Education Technology Pvt Ltd,Merger,25/10/2018,25/10/2018,,0.00,Edpulse Education Technology Pvt Ltd,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,1,0,0,Software & IT Services,Software,Technology,Software & IT Services,Software (NEC),25/10/2018,India,25/10/2018,25/10/2018,25/10/2018,25/10/2018,25/10/2018,25/10/2018,25/10/2018,25/10/2018
154085160195,Sterling & Wilson Pvt Ltd,IPO,26/07/2018,08/08/2019,,409.17,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.1,1,1,0,Professional & Commercial Services,Business Support Services,Industrials,Industrial & Commercial Services,Business Support Services (NEC),08/08/2019,India,26/07/2018,08/08/2019,08/08/2019,26/07/2018,08/08/2019,08/08/2019,26/07/2018,08/08/2019
154085472335,Cloudcherry Analytics Pvt Ltd,Merger,26/08/2019,11/10/2019,,0.00,Cisco Systems Inc,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.3,1,0,0,Software & IT Services,Software,Technology,Software & IT Services,Software (NEC),11/10/2019,India,26/08/2019,11/10/2019,11/10/2019,26/08/2019,11/10/2019,11/10/2019,26/08/2019,11/10/2019
154085196399,Lighthouse Learning Pvt Ltd,Secondary Sales,05/09/2019,05/09/2019,,0.00,KKR & Co Inc,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.4,1,0,0,Miscellaneous Educational Service Providers,Miscellaneous Educational Service Providers,Academic & Educational Services,Academic & Educational Services,Miscellaneous Educational Service Providers,05/09/2019,India,05/09/2019,05/09/2019,05/09/2019,05/09/2019,05/09/2019,05/09/2019,05/09/2019,05/09/2019
154082981091,Synergy Property Development Services Pvt Ltd,Merger,18/09/2019,16/10/2019,,0.00,Colliers International Group Inc,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.5,1,0,0,Real Estate Operations,Real Estate Services,Real Estate,Real Estate,Real Estate Services (NEC),16/10/2019,India,18/09/2019,16/10/2019,16/10/2019,18/09/2019,16/10/2019,16/10/2019,18/09/2019,16/10/2019
154085515188,Aspiring Minds Assessment Pvt Ltd,Merger,22/10/2019,03/12/2019,,0.00,SHL Global Management Ltd,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.1,1,0,0,"Computers, Phones & Household Electronics",Computer Hardware,Technology,Technology Equipment,Laptop & Desktop Computers,03/12/2019,India,22/10/2019,03/12/2019,03/12/2019,22/10/2019,03/12/2019,03/12/2019,22/10/2019,03/12/2019
154085534663,Bharat Serums & Vaccines Ltd,Secondary Sales,18/11/2019,31/12/2019,,0.00,Advent International Corp,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.3,1,0,0,Biotechnology & Medical Research,Biotechnology & Medical Research,Healthcare,Pharmaceuticals & Medical Research,Biotechnology & Medical Research (NEC),31/12/2019,India,18/11/2019,31/12/2019,31/12/2019,18/11/2019,31/12/2019,31/12/2019,18/11/2019,31/12/2019
154085540209,Prime Focus Technologies Ltd,Secondary Sales,22/11/2019,22/11/2019,,0.00,Investor Group,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.1,1,0,0,Software & IT Services,Software,Technology,Software & IT Services,Application Software,22/11/2019,India,22/11/2019,22/11/2019,22/11/2019,22/11/2019,22/11/2019,22/11/2019,22/11/2019,22/11/2019
154085531196,Biosense Technologies Pvt Ltd,Merger,07/11/2019,07/11/2019,,0.00,Tulip Diagnostics (P) Ltd,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.6,1,0,0,Healthcare Equipment & Supplies,"Medical Equipment, Supplies & Distribution",Healthcare,Healthcare Services & Equipment,Medical Equipment,07/11/2019,India,07/11/2019,07/11/2019,07/11/2019,07/11/2019,07/11/2019,07/11/2019,07/11/2019,07/11/2019
154085541240,Omapal Technologies Pvt Ltd,Merger,27/11/2019,27/11/2019,,0.00,AARK World Pvt Ltd,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.2,1,0,0,Personal & Household Products & Services,Personal Services,Consumer Non-Cyclicals,Personal & Household Products & Services,Consumer Goods Rental,27/11/2019,India,27/11/2019,27/11/2019,27/11/2019,27/11/2019,27/11/2019,27/11/2019,27/11/2019,27/11/2019
154085541052,Relevant e-Solutions Private Ltd,Merger,25/11/2019,25/11/2019,,0.00,Glance InMobi Pte Ltd,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.7,1,0,0,Software & IT Services,Software,Technology,Software & IT Services,Software (NEC),25/11/2019,India,25/11/2019,25/11/2019,25/11/2019,25/11/2019,25/11/2019,25/11/2019,25/11/2019,25/11/2019
154085638229,Maiden Marketing (India) Pvt Ltd,Merger,18/03/2020,18/03/2020,,0.00,AnyMind Pte Ltd,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.4,1,0,0,Software & IT Services,Software,Technology,Software & IT Services,Software (NEC),18/03/2020,India,18/03/2020,18/03/2020,18/03/2020,18/03/2020,18/03/2020,18/03/2020,18/03/2020,18/03/2020
154084932823,IndoStar Capital Finance Ltd,IPO,03/11/2015,18/05/2018,,273.10,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.1,1,1,0,Banking Services,Consumer Lending,Financials,Banking & Investment Services,Consumer Lending (NEC),18/05/2018,India,03/11/2015,18/05/2018,18/05/2018,03/11/2015,18/05/2018,18/05/2018,03/11/2015,18/05/2018
154085638222,Dailyninja Delivery Services Pvt Ltd,Merger,24/03/2020,25/03/2020,,0.00,Supermarket Grocery Supplies Pvt Ltd,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.6,1,0,0,Software & IT Services,Software,Technology,Software & IT Services,Mobile Application Software,25/03/2020,India,24/03/2020,25/03/2020,25/03/2020,24/03/2020,25/03/2020,25/03/2020,24/03/2020,25/03/2020
154085772061,Laqshya Media Pvt Ltd,Merger,12/03/2020,12/03/2020,,0.00,Investor Group,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.4,1,0,0,Personal & Household Products & Services,Personal Services,Consumer Non-Cyclicals,Personal & Household Products & Services,Personal Services (NEC),12/03/2020,India,12/03/2020,12/03/2020,12/03/2020,12/03/2020,12/03/2020,12/03/2020,12/03/2020,12/03/2020
154085813329,Aeon Learning Pvt Ltd,Merger,18/06/2020,18/06/2020,,0.00,GetMyUni Educational Services,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.4,1,0,0,Professional & Business Education,Professional & Business Education,Academic & Educational Services,Academic & Educational Services,Professional & Business Education,18/06/2020,India,18/06/2020,18/06/2020,18/06/2020,18/06/2020,18/06/2020,18/06/2020,18/06/2020,18/06/2020
154085813874,Zed Lifestyle Pvt Ltd,Merger,30/06/2020,30/06/2020,,0.00,Marico Ltd,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.5,1,0,0,Diversified Retail,Department Stores,Consumer Cyclicals,Retailers,Internet & Mail Order Department Stores,30/06/2020,India,30/06/2020,30/06/2020,30/06/2020,30/06/2020,30/06/2020,30/06/2020,30/06/2020,30/06/2020
154086865001,Luxeva India Pvt Ltd,Merger,07/08/2020,07/08/2020,,0.00,Sanghvi Beauty & Technologies Pvt Ltd,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.8,1,0,0,Software & IT Services,Online Services,Technology,Software & IT Services,Online Services (NEC),07/08/2020,India,07/08/2020,07/08/2020,07/08/2020,07/08/2020,07/08/2020,07/08/2020,07/08/2020,07/08/2020
154085383264,Netmeds Marketplace Ltd,Merger,18/08/2020,18/08/2020,,0.00,Reliance Retail Ventures Ltd,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.8,1,0,0,Software & IT Services,Online Services,Technology,Software & IT Services,E-commerce & Auction Services,18/08/2020,India,18/08/2020,18/08/2020,18/08/2020,18/08/2020,18/08/2020,18/08/2020,18/08/2020,18/08/2020
154086998541,Zippin Pharma Pvt Ltd,Merger,04/11/2020,04/11/2020,,0.00,Undisclosed Acquiror,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.9,1,0,0,Food & Drug Retailing,Drug Retailers,Consumer Non-Cyclicals,Food & Drug Retailing,Drug Retailers (NEC),04/11/2020,India,04/11/2020,04/11/2020,04/11/2020,04/11/2020,04/11/2020,04/11/2020,04/11/2020,04/11/2020
154085638337,Omniactive Health Technologies Ltd,Secondary Sales,11/01/2021,11/01/2021,,0.00,TA Associates Advisory Pvt Ltd,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.0,1,0,0,Food & Tobacco,Food Processing,Consumer Non-Cyclicals,Food & Beverages,Special Foods & Wellbeing Products,11/01/2021,India,11/01/2021,11/01/2021,11/01/2021,11/01/2021,11/01/2021,11/01/2021,11/01/2021,11/01/2021
154086988057,Newgen Imaging Systems,Merger,08/10/2020,14/10/2020,,0.00,Investor Group,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.9,1,0,0,Personal & Household Products & Services,Personal Services,Consumer Non-Cyclicals,Personal & Household Products & Services,Personal Services (NEC),14/10/2020,India,08/10/2020,14/10/2020,14/10/2020,08/10/2020,14/10/2020,14/10/2020,08/10/2020,14/10/2020
154087092218,Fitternity Health E-solution Pvt Ltd,Merger,09/02/2021,09/02/2021,,0.00,Diverse Retails Pvt Ltd,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.6,1,0,0,Software & IT Services,Online Services,Technology,Software & IT Services,Online Services (NEC),09/02/2021,India,09/02/2021,09/02/2021,09/02/2021,09/02/2021,09/02/2021,09/02/2021,09/02/2021,09/02/2021
154087093969,Modern Food Enterprises Pvt Ltd,Merger,24/02/2021,24/02/2021,,0.00,Grupo Bimbo SAB de CV,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.5,1,0,0,Food & Tobacco,Food Processing,Consumer Non-Cyclicals,Food & Beverages,Food Processing (NEC),24/02/2021,India,24/02/2021,24/02/2021,24/02/2021,24/02/2021,24/02/2021,24/02/2021,24/02/2021,24/02/2021
154085590295,Way2wealth Securities Pvt Ltd,Merger,23/01/2020,23/01/2020,,0.00,Shriram Group,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.1,1,0,0,Professional & Commercial Services,Business Support Services,Industrials,Industrial & Commercial Services,Management Consulting Services,23/01/2020,India,23/01/2020,23/01/2020,23/01/2020,23/01/2020,23/01/2020,23/01/2020,23/01/2020,23/01/2020
154087115689,Valuefirst Digital Media Pvt Ltd,Merger,16/03/2021,16/03/2021,,0.00,Twilio Inc,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.2,1,0,0,Software & IT Services,Software,Technology,Software & IT Services,Software (NEC),16/03/2021,India,16/03/2021,16/03/2021,16/03/2021,16/03/2021,16/03/2021,16/03/2021,16/03/2021,16/03/2021
154087101324,Parksons Packaging Limited,Secondary Sales,26/04/2021,26/04/2021,,0.00,Green Fin Investments BV,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.8,1,0,0,Containers & Packaging,Non-Paper Containers & Packaging,Basic Materials,Applied Resources,Non-Paper Containers & Packaging (NEC),26/04/2021,India,26/04/2021,26/04/2021,26/04/2021,26/04/2021,26/04/2021,26/04/2021,26/04/2021,26/04/2021
154087164829,Sunsource Energy Pvt Ltd,Merger,05/05/2021,05/05/2021,,0.00,SHV Energy NV,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.2,1,0,0,Construction & Engineering,Construction & Engineering,Industrials,Industrial & Commercial Services,Electric Power Plant Construction,05/05/2021,India,05/05/2021,05/05/2021,05/05/2021,05/05/2021,05/05/2021,05/05/2021,05/05/2021,05/05/2021
154087178177,Aragen Life Sciences Pvt Ltd,Secondary Sales,17/05/2021,17/05/2021,,0.00,Goldman Sachs Group Inc,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.5,1,0,0,Biotechnology & Medical Research,Biotechnology & Medical Research,Healthcare,Pharmaceuticals & Medical Research,Biotechnology & Medical Research (NEC),17/05/2021,India,17/05/2021,17/05/2021,17/05/2021,17/05/2021,17/05/2021,17/05/2021,17/05/2021,17/05/2021
154087198984,Vikram Hospital & Heart Care Pvt  Ltd,Merger,03/06/2021,03/06/2021,,0.00,Manipal Health Enterprises Pvt Ltd,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.4,1,0,0,Healthcare Providers & Services,Healthcare Facilities & Services,Healthcare,Healthcare Services & Equipment,"Hospitals, Clinics & Primary Care Services",03/06/2021,India,03/06/2021,03/06/2021,03/06/2021,03/06/2021,03/06/2021,03/06/2021,03/06/2021,03/06/2021
154087212901,Treadfit Technologies Pvt Ltd,Merger,10/06/2021,10/06/2021,,0.00,Diverse Retails Pvt Ltd,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.7,1,0,0,Leisure Products,Recreational Products,Consumer Cyclicals,Cyclical Consumer Products,Sporting & Outdoor Goods,10/06/2021,India,10/06/2021,10/06/2021,10/06/2021,10/06/2021,10/06/2021,10/06/2021,10/06/2021,10/06/2021
154087195444,1MG Technologies Pvt Ltd,Merger,10/06/2021,10/06/2021,,0.00,Tata Digital Ltd,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.1,1,0,0,Diversified Retail,Department Stores,Consumer Cyclicals,Retailers,Internet & Mail Order Department Stores,10/06/2021,India,10/06/2021,10/06/2021,10/06/2021,10/06/2021,10/06/2021,10/06/2021,10/06/2021,10/06/2021
154087213950,O(1) India Pvt Ltd,Merger,14/06/2021,14/06/2021,,0.00,Glance InMobi Pte Ltd,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.9,1,0,0,Software & IT Services,Software,Technology,Software & IT Services,Mobile Application Software,14/06/2021,India,14/06/2021,14/06/2021,14/06/2021,14/06/2021,14/06/2021,14/06/2021,14/06/2021,14/06/2021
154084935398,Newgen Software Technologies Ltd,IPO,27/09/2017,19/01/2018,,66.53,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.0,1,1,0,Software & IT Services,Software,Technology,Software & IT Services,Enterprise Software,19/01/2018,India,27/09/2017,19/01/2018,19/01/2018,27/09/2017,19/01/2018,19/01/2018,27/09/2017,19/01/2018
154087224439,Encube Ethicals Pvt Ltd,Merger,28/06/2021,28/06/2021,,0.00,Investor Group,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,1,0,0,Pharmaceuticals,Pharmaceuticals,Healthcare,Pharmaceuticals & Medical Research,Pharmaceuticals (NEC),28/06/2021,India,28/06/2021,28/06/2021,28/06/2021,28/06/2021,28/06/2021,28/06/2021,28/06/2021,28/06/2021
154087231373,Northerly Automotive Solutions Pvt Ltd,Merger,05/07/2021,05/07/2021,,0.00,TVS Automobile Solutions Pvt Ltd,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.4,1,0,0,Software & IT Services,Online Services,Technology,Software & IT Services,Online Services (NEC),05/07/2021,India,05/07/2021,05/07/2021,05/07/2021,05/07/2021,05/07/2021,05/07/2021,05/07/2021,05/07/2021
154087231824,Playment,Merger,06/07/2021,06/07/2021,,0.00,Telus International Inc,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.0,1,0,0,Software & IT Services,Software,Technology,Software & IT Services,Software (NEC),06/07/2021,India,06/07/2021,06/07/2021,06/07/2021,06/07/2021,06/07/2021,06/07/2021,06/07/2021,06/07/2021
154087234339,Procureli India Pvt Ltd,Merger,07/07/2021,07/07/2021,,0.00,Defmacro Software Pvt Ltd,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,1,0,0,Financial Technology (Fintech) & Infrastructure,Financial Technology (Fintech),Technology,Financial Technology (Fintech) & Infrastructure,Financial Technology (Fintech) (NEC),07/07/2021,India,07/07/2021,07/07/2021,07/07/2021,07/07/2021,07/07/2021,07/07/2021,07/07/2021,07/07/2021
154087242339,WeColab Edusystem Pvt Ltd,Merger,15/07/2021,15/07/2021,,0.00,Vedantu Innovations Pvt Ltd,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.2,1,0,0,Software & IT Services,Online Services,Technology,Software & IT Services,Online Services (NEC),15/07/2021,India,15/07/2021,15/07/2021,15/07/2021,15/07/2021,15/07/2021,15/07/2021,15/07/2021,15/07/2021
154087245202,SZS Tech Pvt Ltd,Merger,20/07/2021,20/07/2021,,0.00,YouTube Inc,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.7,1,0,0,Software & IT Services,Software,Technology,Software & IT Services,Application Software,20/07/2021,India,20/07/2021,20/07/2021,20/07/2021,20/07/2021,20/07/2021,20/07/2021,20/07/2021,20/07/2021
154087252269,FJS Tech Pvt Ltd,Merger,26/07/2021,26/07/2021,,0.00,Sorting Hat Technologies Pvt Ltd,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.8,1,0,0,Software & IT Services,Software,Technology,Software & IT Services,Software (NEC),26/07/2021,India,26/07/2021,26/07/2021,26/07/2021,26/07/2021,26/07/2021,26/07/2021,26/07/2021,26/07/2021
